Battery Capacity (kWh),Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Vehicle Model_BMW i3,Vehicle Model_Chevy Bolt,Vehicle Model_Hyundai Kona,Vehicle Model_Nissan Leaf,Vehicle Model_Tesla Model 3,Charging Station Location_Chicago,Charging Station Location_Houston,Charging Station Location_Los Angeles,Charging Station Location_New York,Charging Station Location_San Francisco,Time of Day_Afternoon,Time of Day_Evening,Time of Day_Morning,Time of Day_Night,Day of Week_Friday,Day of Week_Monday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Charger Type_DC Fast Charger,Charger Type_Level 1,Charger Type_Level 2,User Type_Casual Driver,User Type_Commuter,User Type_Long-Distance Traveler
85.0,2024-01-06,2024-01-06,71.19,1.43,10.3,5.14,36.88,73.97,276.22,-4.81,6.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
75.0,2024-01-06,2024-01-06,39.64,1.93,13.8,6.97,20.42,57.5,152.26,22.57,6.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
62.0,2024-01-06,2024-01-06,24.85,3.32,32.24,19.91,60.67,53.93,260.71,11.2,3.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
50.0,2024-01-06,2024-01-06,7.52,3.42,10.62,34.76,61.76,83.21,126.59,9.79,6.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
75.0,2024-01-06,2024-01-06,64.42,3.19,24.62,29.0,49.17,62.34,230.49,25.32,2.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
85.0,2024-01-06,2024-01-06,6.19,1.29,19.72,20.86,34.6,101.68,275.74,5.73,1.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
100.0,2024-01-06,2024-01-06,37.79,3.62,36.0,29.12,88.04,61.07,66.0,-0.33,1.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
85.0,2024-01-06,2024-01-06,9.15,2.58,34.05,27.67,71.45,50.02,223.1,-1.09,1.75,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
93.27,2024-01-06,2024-01-06,15.66,3.14,7.7,32.14,30.88,51.48,202.14,29.54,2.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
50.0,2024-01-06,2024-01-06,35.55,3.54,45.86,23.37,85.49,74.66,275.57,26.13,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
100.0,2024-01-06,2024-01-06,47.53,3.8,14.33,31.1,59.93,81.18,139.38,18.98,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
100.0,2024-01-06,2024-01-06,36.62,3.36,27.32,11.58,66.56,56.24,69.23,24.52,7.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
50.0,2024-01-06,2024-01-06,65.49,2.07,37.58,31.15,42.84,83.71,102.24,17.52,6.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
85.0,2024-01-06,2024-01-06,33.89,3.63,18.6,24.47,40.14,63.35,267.84,-4.16,2.78,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
48.47,2024-01-06,2024-01-06,47.29,3.29,15.41,46.27,28.21,50.64,277.49,7.12,7.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
100.0,2024-01-06,2024-01-06,48.49,0.56,16.76,7.6,35.89,90.85,103.91,0.53,7.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
75.0,2024-01-06,2024-01-06,15.01,0.65,13.76,13.73,84.24,77.86,220.2,19.99,6.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
85.0,2024-01-06,2024-01-06,30.07,1.27,35.87,35.04,13.95,93.6,122.76,33.02,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True
85.0,2024-01-06,2024-01-06,74.11,2.97,32.29,25.66,33.44,86.9,179.59,14.12,4.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
62.0,2024-01-06,2024-01-06,66.15,3.06,50.17,36.3,75.49,56.12,46.81,32.29,1.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
100.0,2024-01-06,2024-01-06,47.38,1.3,48.16,28.11,23.64,68.06,152.26,8.51,4.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
62.0,2024-01-06,2024-01-06,45.99,2.85,30.6,23.61,34.87,77.64,108.66,3.85,6.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
75.0,2024-01-06,2024-01-07,48.29,2.07,34.39,30.24,61.87,92.69,208.75,-8.04,6.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
50.0,2024-01-06,2024-01-07,78.69,2.86,36.56,7.64,38.19,82.43,17.24,12.74,7.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
93.09,2024-01-07,2024-01-07,68.03,1.52,16.4,18.97,50.7,60.75,148.09,34.79,0.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
85.0,2024-01-07,2024-01-07,40.25,3.64,33.73,17.24,45.03,77.8,28.45,38.97,6.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
100.0,2024-01-07,2024-01-07,74.28,1.06,41.34,12.89,66.01,82.71,35.48,4.76,7.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
85.0,2024-01-07,2024-01-07,42.69,3.88,38.87,20.26,20.22,99.53,246.41,7.46,1.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
50.0,2024-01-07,2024-01-07,74.95,2.02,43.62,31.58,72.34,62.45,127.91,12.26,5.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
100.0,2024-01-07,2024-01-07,52.88,1.28,35.53,7.95,30.6,76.03,186.81,19.19,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
50.0,2024-01-07,2024-01-07,34.97,2.5,19.65,16.53,36.73,69.41,249.06,9.6,4.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
85.0,2024-01-07,2024-01-07,55.92,2.55,6.64,25.57,46.87,67.96,179.09,15.17,6.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
62.0,2024-01-07,2024-01-07,76.6,3.32,31.6,19.34,69.31,92.69,290.99,31.25,3.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
100.0,2024-01-07,2024-01-07,20.26,1.35,3.02,31.89,79.65,88.24,32.01,36.55,0.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
50.0,2024-01-07,2024-01-07,56.07,3.25,28.17,7.96,75.63,55.82,219.43,7.11,4.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
62.0,2024-01-07,2024-01-07,65.05,3.44,22.56,20.8,83.59,80.04,188.08,25.34,3.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
85.0,2024-01-07,2024-01-07,42.69,2.72,9.95,11.75,20.16,87.84,81.39,37.84,3.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
50.87,2024-01-07,2024-01-07,23.57,0.84,49.78,22.0,51.07,79.0,267.35,-3.09,3.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
62.0,2024-01-07,2024-01-07,42.69,1.99,21.74,8.61,45.19,52.94,56.9,38.59,3.0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
100.0,2024-01-07,2024-01-07,41.09,5.22,7.85,37.37,10.71,64.16,35.44,-2.56,6.64,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
58.01,2024-01-07,2024-01-07,49.0,3.74,2.56,15.93,15.6,98.0,85.1,15.56,6.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
85.0,2024-01-07,2024-01-07,10.28,2.36,45.69,7.05,27.84,52.21,39.28,35.09,1.8,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
85.0,2024-01-07,2024-01-07,45.57,3.27,11.09,34.03,45.71,87.23,217.59,-9.09,1.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
62.0,2024-01-07,2024-01-07,69.11,3.28,22.99,9.36,58.58,62.96,101.38,1.5,1.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
102.95,2024-01-07,2024-01-07,37.76,3.4,32.73,26.22,74.68,64.65,156.42,2.22,6.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
85.0,2024-01-07,2024-01-07,14.5,2.55,21.24,30.87,30.76,56.51,119.36,-5.6,0.67,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
75.0,2024-01-07,2024-01-08,54.64,3.25,19.71,18.84,27.02,85.54,130.55,12.63,5.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
75.0,2024-01-07,2024-01-08,67.89,3.01,9.68,11.33,64.31,77.58,32.89,16.32,6.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
100.0,2024-01-08,2024-01-08,22.74,1.03,29.64,8.23,76.23,85.78,280.98,-2.91,4.0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
85.0,2024-01-08,2024-01-08,56.02,1.04,37.85,14.58,18.04,61.93,14.72,11.49,7.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
85.0,2024-01-08,2024-01-08,108.17689631456926,0.98,9.29,20.34,27.65,90.3,103.96,18.41,1.0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
100.0,2024-01-08,2024-01-08,13.88,0.52,9.91,26.91,40.8,71.38,136.28,24.76,5.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
75.0,2024-01-08,2024-01-08,42.69,3.47,32.6,37.21,68.79,75.67,62.41,27.9,7.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
100.0,2024-01-08,2024-01-08,47.82,2.05,6.08,35.99,61.58,97.96,90.11,7.17,2.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
50.0,2024-01-08,2024-01-08,71.14,1.73,14.83,37.02,73.16,75.75,150.27,17.42,5.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
85.0,2024-01-08,2024-01-08,6.09,3.28,4.87,9.19,14.45,61.79,54.82,6.17,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
50.0,2024-01-08,2024-01-08,33.1,2.18,16.69,36.52,79.5,53.57,174.43,-7.87,7.69,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
95.7,2024-01-08,2024-01-08,78.83,2.92,8.42,23.3,12.48,78.61,118.7,4.76,0.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
100.0,2024-01-08,2024-01-08,63.24,0.84,5.26,39.7,31.11,50.16,132.96,30.79,2.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
50.0,2024-01-08,2024-01-08,50.16,3.98,29.09,8.85,62.13,95.4,42.38,18.46,7.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
50.0,2024-01-08,2024-01-08,21.82,0.86,66.91422349904866,13.1,78.27,76.9,240.8,10.34,5.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
50.0,2024-01-08,2024-01-08,61.0,3.03,5.72,20.42,44.95,66.2,232.32,27.54,6.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
62.0,2024-01-08,2024-01-08,47.31,0.97,10.16,25.92,40.49,98.82,260.66,23.73,5.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
62.0,2024-01-08,2024-01-08,33.78,1.35,48.77,22.9,86.1,60.26,59.09,58.11,5.0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
62.0,2024-01-08,2024-01-08,47.84,1.61,36.25,11.35,61.58,55.66,258.7,31.42,6.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
50.0,2024-01-08,2024-01-08,10.64,3.08,19.17,6.5,66.58,69.16,81.31,20.62,6.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
102.84,2024-01-08,2024-01-08,72.24,3.5,14.44,24.33,83.21,83.21,131.29,3.86,2.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
85.0,2024-01-08,2024-01-08,36.16,3.1,46.33,37.21,12.67,86.88,87.12,28.73,2.0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
50.0,2024-01-08,2024-01-08,63.63,2.04,9.99,35.03,41.01,71.25,152.26,5.1,1.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
